time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.3400000000000016,0.616163631168,0.269785807407,15.3295660703,0.0995174609987,6.04715428012,0.0,1.55966475251,0.637049799595,4.04741125938,0.0934786688117,-0.217880190595,0.0,431.29254715146396,431.31113772774796,431.14376005166395,430.69194345983937
2.4000000000000017,0.713630366427,0.309617879985,15.570719275,0.105600989063,6.03423152268,0.0,1.69024563118,0.691124466509,3.99077073317,0.113775234491,-0.210803481343,0.0,409.7515204742002,410.3301187606278,408.75965955201707,410.5742494454033
2.4600000000000017,0.820637230481,0.353414030904,15.814241776,0.112683700332,6.02235649764,0.0,1.87775146878,0.769375883011,4.12551261749,0.125443178892,-0.180056915248,0.0,472.71266151453216,475.0396112483716,472.4938381293161,473.4041036378434
2.520000000000002,0.939149544553,0.402056625103,16.0657943512,0.120222507346,6.01143314049,0.0,2.07358898338,0.852720845922,4.25840969072,0.126050505576,-0.186380855425,0.0,474.9921023319239,474.4770187602982,475.62776566971775,475.6875100799861
2.580000000000002,1.06880811792,0.455493918177,16.3222832724,0.128100318257,6.00099695345,0.0,2.24921025878,0.929146683174,4.29047123843,0.1401279991,-0.156511806905,0.0,443.8647906040202,446.2797021201278,445.6362484754429,446.8012175171856
2.640000000000002,1.20975400251,0.513909955974,16.5825540094,0.136719788933,5.99173014291,0.0,2.44968956634,1.01878496303,4.38415739533,0.149912084654,-0.150612019413,0.0,467.22075815434096,467.6592922303272,466.42471348048355,467.20639001308456
2.700000000000002,1.36292981429,0.577884317442,16.848435764,0.146292201859,5.98252013416,0.0,2.65682548927,1.11448967473,4.47743954701,0.173957324828,-0.160003403427,0.0,469.87073522019364,469.121056595629,468.14257708540913,470.03228976582096
2.760000000000002,1.52811247609,0.647506645568,17.1179189281,0.156411026252,5.97271569935,0.0,2.84994755962,1.20707548579,4.50444949903,0.155072124057,-0.171260739556,0.0,450.767125285081,449.8311390852913,451.3066366907774,449.8060699582108
2.820000000000002,1.70416053757,0.722420732102,17.3862020227,0.166114449761,5.96241369183,0.0,3.01903621564,1.29073572833,4.43787884443,0.172484663319,-0.172592394341,0.0,421.36703527615833,421.22179807482877,418.81250592771704,420.35079504190287
2.880000000000002,1.89151837237,0.803006289249,17.6534081822,0.176683851813,5.95157431072,0.0,3.22693630295,1.39624823509,4.46795646363,0.182632623117,-0.206113780118,0.0,456.20458633711814,453.48761356852043,454.00693849473976,454.84957440363905
